Code,Name,Value
en,PIANGGU,PIANGGU
en,DANAU,DANAU
en,"JANAH MANSIWUI","JANAH MANSIWUI"
en,"PULAU PADANG","PADANG ISLAND"
en,RAMANIA,RAMANIA
en,BENTOT,BENTOT
en,"AMPARI BORA","AMPARI BORA"
en,"BETANG NALONG","BETANG NALONG"
en,MAWANI,MAWANI
en,JANGO,JANGO
en,LALAP,LALAP
en,SAING,SAING
en,RODOK,RODOK
en,"AMPAH DUA","AMPAH DUA"
en,PUTAI,PUTAI
en,"AMPAH KOTA","AMPAH CITY AREA"
en,NETAMPIN,NETAMPIN
en,"SUMBER GARUNGGUNG","SUMBER GARUNGGUNG"
en,"MUARA AWANG","MUARA AWANG"
en,UNSUM,UNSUM
en,BARUYAN,BARUYAN
en,LENGGANG,LENGGANG
en,PURI,PURI
en,"TURAN AMIS","TURAN AMIS"
en,TANGKUM,TANGKUM
en,SIBUNG,SIBUNG
en,MALINTUT,MALINTUT
en,"RUNGGU RAYA","RUNGGU RAYA"
en,PATUNG,PATUNG
en,KALAMUS,KALAMUS
en,"SIMPANG BINGKUANG","SIMPANG BINGKUANG"
en,"LUAU JAWUK","LUAU JAWUK"
en,TARINSING,TARINSING
en,"BANTAI NAPU","BANTAI NAPU"
en,PANGKAN,PANGKAN
en,GANDRUNG,GANDRUNG
en,"PAKU BETO","PAKU BETO"
en,DAYU,DAYU
en,WURAN,WURAN
en,"IPU MEA","IPU MEA"
en,"SIMPANG NANENG","SIMPANG NANENG"
en,LAGAN,LAGAN
en,"PUTUT TAWULUH","PUTUT TAWULUH"
en,KANDRIS,KANDRIS
en,"MUARA PALANTAU","MUARA PALANTAU"
en,KETAB,KETAB
en,"KUPANG BERSIH","KUPANG BERSIH"
en,TUYAU,TUYAU
en,"PINANG TUNGGAL","PINANG TUNGGAL"
en,NAGALEAH,NAGALEAH
en,LAMPEONG,LAMPEONG
en,BAMBULUNG,BAMBULUNG
en,"TUMPUNG ULUNG","TUMPUNG ULUNG"
en,MURUDUYUNG,MURUDUYUNG
en,SUMBEREJO,SUMBEREJO
en,"SUNGAI LOBANG","LOBANG RIVER"
en,"SUNGAI GULA","GULA RIVER"
en,"TUMBANG SALIO","TUMBANG SALIO"
en,"MUARA BAKANON","MUARA BAKANON"
en,PURNAMA,PURNAMA
en,"TUMBANG LAHUNG","TUMBANG LAHUNG"
en,"MUARA BABUAT","MUARA BABUAT"
en,"JUKING SUPAN","JUKING SUPAN"
en,BERATU,BERATU
en,"PANTAI LAGA","PANTAI LAGA"
en,"SEI BAKANON","SEI BAKANON"
en,"BATU MIRAU","BATU MIRAU"
en,"TUMBANG BANTIAN","TUMBANG BANTIAN"
en,"TUMBANG SAAN","TUMBANG SAAN"
en,"TUMBANG KOLON","TUMBANG KOLON"
en,TAMBELUM,TAMBELUM
en,"TUMBANG APAT","TUMBANG APAT"
en,DIRUNG,DIRUNG
en,MALASAN,MALASAN
en,MANGKAHUI,MANGKAHUI
en,'PANU''UT','PANU''UT'
en,"MUARA UNTU","MUARA UNTU"
en,"MUARA JAAN","MUARA JAAN"
en,BAHITOM,BAHITOM
en,"DANAU USUNG","USUNG LAKE"
en,"JUKING PAJANG","JUKING PAJANG"
en,BERIWIT,BERIWIT
en,"PURUK CAHU","PURUK CAHU"
en,"MUARA SUMPOI","MUARA SUMPOI"
en,"MUARA BUMBAN","MUARA BUMBAN"
en,PENYANG,PENYANG
en,"BATU TUHUP","BATU TUHUP"
en,"TUMBANG BAHAN","TUMBANG BAHAN"
en,"MUARA LAUNG I","MUARA LAUNG I"
en,"MUARA LAUNG II","MUARA LAUNG II"
en,"BERAS BELANGE","BERAS BELANGE"
en,"MUARA TUHUP","MUARA TUHUP"
en,"DIRUNG PUNDU","DIRUNG PUNDU"
en,PELACI,PELACI
en,"DIRUNG PINANG","DIRUNG PINANG"
en,"MUARA TUPUH","MUARA TUPUH"
en,"TAWAI HAUI","TAWAI HAUI"
en,LAKUTAN,LAKUTAN
en,"TUMBANG BANA","TUMBANG BANA"
en,NARUI,NARUI
en,"MUARA MARUWEI I","MUARA MARUWEI I"
en,"MUARA MARUWEI II","MUARA MARUWEI II"
en,"PENDA SIRON","PENDA SIRON"
en,"BATU BUA II","BATU BUA II"
en,"BATU BUA I","BATU BUA I"
en,"TAHUJAN LAUNG","TAHUJAN LAUNG"
en,"KALANG DUHUNG","KALANG DUHUNG"
en,BERALANG,BERALANG
en,"TUMBANG BONDANG","TUMBANG BONDANG"
en,"TUMBANG TONDUK","TUMBANG TONDUK"
en,MAKUNJUNG,MAKUNJUNG
en,"CINTA BUDIMAN","CINTA BUDIMAN"
en,"BUMBAN TUHUP","BUMBAN TUHUP"
en,"DIRUNG SARARONG","DIRUNG SARARONG"
en,KOHONG,KOHONG
en,"LIANG NYALING","LIANG NYALING"
en,"TUMBANG MASALO","TUMBANG MASALO"
en,"TUMBANG BAUH","TUMBANG BAUH"
en,"HINGAN TOKUNG","HINGAN TOKUNG"
en,"BATU TOJAH","BATU TOJAH"
en,"TUMBANG BALOI","TUMBANG BALOI"
en,"SUNGAI LUNUK","LUNUK RIVER"
en,"TINO TALIH","TINO TALIH"
en,"OLONG NANGO","OLONG NANGO"
en,"DIRUNG BAKUNG","DIRUNG BAKUNG"
en,MAHANYAN,MAHANYAN
en,"OLONG DOJOU","OLONG DOJOU"
en,"OLONG SIRON","OLONG SIRON"
en,KONUT,KONUT
en,BELAWAN,BELAWAN
en,MANGKOLISOI,MANGKOLISOI
en,"KALANG KALUH","KALANG KALUH"
en,"MANTIAT PARI","MANTIAT PARI"
en,"OLONG ULU","OLONG ULU"
en,SARIPOI,SARIPOI
en,"PURUK BATU","PURUK BATU"
en,"DOAN ARUNG","DOAN ARUNG"
en,CANGKANG,CANGKANG
en,MUWUN,MUWUN
en,NONOKALIWON,NONOKALIWON
en,SARUHUNG,SARUHUNG
en,"OLONG SOLOI","OLONG SOLOI"
en,TOKUNG,TOKUNG
en,"OLONG BALO","OLONG BALO"
en,KARALI,KARALI
en,"OSOM TOMPOK","OSOM TOMPOK"
en,ORENG,ORENG
en,"OLONG MURO","OLONG MURO"
en,"OLONG HANANGAN","OLONG HANANGAN"
en,"DIRUNG LINGKIN","DIRUNG LINGKIN"
en,"DATAH KOTOU","DATAH KOTOU"
en,"TAHUJAN ONTU","TAHUJAN ONTU"
en,"PURUK KAMBANG","PURUK KAMBANG"
en,"KALAPEH BARU","KALAPEH BARU"
en,"TUMBANG MASAO","TUMBANG MASAO"
en,"BATU MAKAP","BATU MAKAP"
en,"TUMBANG KUNYI","TUMBANG KUNYI"
en,"OLONG LIKO","OLONG LIKO"
en,"TELUK JOLO","JOLO BAY"
en,"LAAS BARU","LAAS BARU"
en,"TUMBANG TUAN","TUMBANG TUAN"
en,"TUMBANG MULUT","TUMBANG MULUT"
en,"MUARA JOLOI I","MUARA JOLOI I"
en,"MUARA JOLOI II","MUARA JOLOI II"
en,PARAHAU,PARAHAU
en,"TUMBANG NAAN","TUMBANG NAAN"
en,"TUMBANG TOHAN","TUMBANG TOHAN"
en,"TUMBANG JOJANG","TUMBANG JOJANG"
en,TAKAJUNG,TAKAJUNG
en,"TUMBANG OLONG","TUMBANG OLONG"
en,"TUMBANG OLONG II","TUMBANG OLONG II"
en,KALASIN,KALASIN
en,"TUMBANG TUJANG","TUMBANG TUJANG"
en,"TUMBANG TUPUS","TUMBANG TUPUS"
en,PAHANDUT,PAHANDUT
en,PANARUNG,PANARUNG
en,LANGKAI,LANGKAI
en,"TUMBANG RUNGAN","TUMBANG RUNGAN"
en,"PAHANDUT SEBERANG","PAHANDUT SEBERANG"
en,"KERENG BANGKIRAI","KERENG BANGKIRAI"
en,KALAMPANGAN,KALAMPANGAN
en,"KAMELOH BARU","KAMELOH BARU"
en,"BERENG BENGKEL","BERENG BENGKEL"
en,"DANAU TUNDAI","TUNDAI LAKE"
en,MENTENG,MENTENG
en,"BUKIT TUNGGAL","TUNGGAL HILL"
en,"PETUK KATIMPUN","PETUK KATIMPUN"
en,MARANG,MARANG
en,"TUMBANG TAHAI","TUMBANG TAHAI"
en,BANTURUNG,BANTURUNG
en,TANGKILING,TANGKILING
en,"SEI GOHONG","SEI GOHONG"
en,KANARAKAN,KANARAKAN
en,"HABARING HURUNG","HABARING HURUNG"
en,"PETUK BUKIT","PETUK BUKIT"
en,PAGER,PAGER
en,PANJEHANG,PANJEHANG
en,"GAUNG BARU","GAUNG BARU"
en,"PETUK BARUNAI","PETUK BARUNAI"
en,"MUNGKU BARU","MUNGKU BARU"
en,"BUKIT SUA","SUA HILL"
en,BATAKAN,BATAKAN
en,"TANJUNG DEWA","TANJUNG DEWA"
en,"KANDANGAN LAMA","KANDANGAN LAMA"
en,"BATU TUNGKU","BATU TUNGKU"
en,KURINGKIT,KURINGKIT
en,"BATU MULYA","BATU MULYA"
en,"SUKA RAMAH","SUKA RAMAH"
en,PANYIPATAN,PANYIPATAN
en,"KANDANGAN BARU","KANDANGAN BARU"
en,"KUALA TAMBANGAN","KUALA TAMBANGAN"
en,TAKISUNG,TAKISUNG
en,"BENUA TENGAH","CENTRAL BENUA"
en,"BENUA LAWAS","BENUA LAWAS"
en,RANGGANG,RANGGANG
en,BATILAI,BATILAI
en,"RANGGANG DALAM","RANGGANG DALAM"
en,"PAGATAN BESAR","PAGATAN BESAR"
en,TABANIO,TABANIO
en,"SUNGAI BAKAU","BAKAU RIVER"
en,RADEN,RADEN
en,"MALUKA BAULIN","MALUKA BAULIN"
en,"BAWAH LAYUNG","BAWAH LAYUNG"
en,"TAMBAK KARYA","TAMBAK KARYA"
en,"PADANG LUAS","PADANG LUAS"
en,"TAMBAK SARINAH","TAMBAK SARINAH"
en,SARIKANDI,SARIKANDI
en,"HANDIL NEGARA","HANDIL NEGARA"
en,"KALI BESAR","KALI BESAR"
en,KURAU,KURAU
en,"HANDIL MALUKA","HANDIL MALUKA"
en,"HANDIL LABUAN AMAS","HANDIL LABUAN AMAS"
en,"HANDIL SURUK","HANDIL SURUK"
en,"HANDIL GAYAM","HANDIL GAYAM"
en,"KURAU UTARA","NORTH KURAU"
en,"HANDIL BABIRIK","HANDIL BABIRIK"
en,"HANDIL BIRAYANG BAWAH","HANDIL BIRAYANG BAWAH"
en,"HANDIL BIRAYANG ATAS","HANDIL BIRAYANG ATAS"
en,"BENUA RAYA","BENUA RAYA"
en,BATI-BATI,BATI-BATI
en,"NUSA INDAH","NUSA INDAH"
en,KAIT-KAIT,KAIT-KAIT
en,"KAIT-KAIT BARU","KAIT-KAIT BARU"
en,"BENTOK DARAT","BENTOK DARAT"
en,"BANYU IRANG","BANYU IRANG"
en,"BENTOK KAMPUNG","BENTOK KAMPUNG"
en,SAMBANGAN,SAMBANGAN
en,"LIANG ANGGANG","LIANG ANGGANG"
en,BINGKULU,BINGKULU
en,"GUNUNG RAJA","GUNUNG RAJA"
en,"PULAU SARI","SARI ISLAND"
en,"TAMBANG ULANG","TAMBANG ULANG"
en,"SUNGAI JELAI","JELAI RIVER"
en,MARTADAH,MARTADAH
en,"MARTADAH BARU","MARTADAH BARU"
en,"SUNGAI RIAM","RIAM RIVER"
en,ATU-ATU,ATU-ATU
en,ANGSAU,ANGSAU
en,PELAIHARI,PELAIHARI
en,"KARANG TARUNA","KARANG TARUNA"
en,"GUNTUNG BESAR","GUNTUNG BESAR"
en,PANJARATAN,PANJARATAN
en,PABAHANAN,PABAHANAN
en,AMBUNGAN,AMBUNGAN
en,"PANGGUNG BARU","PANGGUNG BARU"
en,PEMUDA,PEMUDA
en,GALAM,GALAM
en,PEMALONGAN,PEMALONGAN
en,BAJUIN,BAJUIN
en,"SUNGAI BAKAR","BAKAR RIVER"
en,"TEBING SIRING","TEBING SIRING"
en,"TAJAU PECAH","TAJAU PECAH"
en,JILATAN,JILATAN
en,"JILATAN ALUR","JILATAN ALUR"
en,AMBAWANG,AMBAWANG
en,"DURIAN BUNGKUK","DURIAN BUNGKUK"
en,"TAJAU MULYA","TAJAU MULYA"
en,"GUNUNG MAS","GUNUNG MAS"
en,"DAMAR LIMA","DAMAR LIMA"
en,"DAMIT HULU","DAMIT HULU"
en,"PANTAI LINUH","PANTAI LINUH"
en,BLURU,BLURU
en,"GUNUNG MELATI","GUNUNG MELATI"
en,SABUHUR,SABUHUR
en,SWARANGAN,SWARANGAN
en,ALUR,ALUR
en,JORONG,JORONG
en,"MUARA ASAM-ASAM","MUARA ASAM-ASAM"
en,"ASAM JAYA","ASAM JAYA"
en,"ASRI MULYA","ASRI MULYA"
en,ASAM-ASAM,ASAM-ASAM
en,BATALANG,BATALANG
en,"SIMPANG EMPAT SUNGAI BARU","SIMPANG EMPAT BARU RIVER"
en,SALAMAN,SALAMAN
en,KINTAPURA,KINTAPURA
en,"KINTAP KECIL","KINTAP KECIL"
en,KINTAP,KINTAP
en,"MUARA KINTAP","MUARA KINTAP"
en,"BUKIT MULIA","MULIA HILL"
en,"KEBUN RAYA","KEBUN RAYA"
en,"RIAM ADUNGAN","RIAM ADUNGAN"
en,"LABUAN BARAT","WEST LABUAN"
en,"TELUK SUNGAI","BAY RIVER"
en,MARADAPAN,MARADAPAN
en,TENGAH,TENGAH
en,"TANJUNG NYIUR","TANJUNG NYIUR"
en,"LONTAR SELATAN","SOUTH LONTAR"
en,"LONTAR UTARA","NORTH LONTAR"
en,"LONTAR TIMUR","EAST LONTAR"
en,"TAPIAN BALAI","TAPIAN BALAI"
en,SEBANTI,SEBANTI
en,SEPAGAR,SEPAGAR
en,"SUMBER SARI ( UPT. SEPAGAR I)","SUMBER SARI ( UPT. SEPAGAR I)"
en,"SUBUR MAKMUR (UPT. SEPAGAR II)","SUBUR MAKMUR (UPT. SEPAGAR II)"
en,TERANGKIH,TERANGKIH
en,SEMARAS,SEMARAS
en,"TANJUNG KUNYIT","TANJUNG KUNYIT"
en,"TELUK TAMIANG","TAMIANG BAY"
en,"GOSONG PANJANG","GOSONG PANJANG"
en,"TANJUNG SUNGKAI","TANJUNG SUNGKAI"
en,"TANJUNG PELAYAR","TANJUNG PELAYAR"
en,"BANDA RAYA","BANDA RAYA"
en,"TATA MEKAR","TATA MEKAR"
en,"TELUK SIRIH","SIRIH BAY"
en,"SUNGAI BULAN","BULAN RIVER"
en,"SUNGAI BAHIM","BAHIM RIVER"
en,"ALLE ALLE","ALLE ALLE"
en,"TANJUNG SELOKA","TANJUNG SELOKA"
en,"TANJUNG SERUDUNG","TANJUNG SERUDUNG"
en,"LABUAN MAS","LABUAN MAS"
en,"TANJUNG SELOKA UTARA","NORTH TANJUNG SELOKA"
en,"PULAU KERAYAAN","KERAYAAN ISLAND"
en,"KERAYAAN UTARA","NORTH KERAYAAN"
en,"PULAU KERUMPUTAN","KERUMPUTAN ISLAND"
en,"PULAU KERASIAN","KERASIAN ISLAND"
en,"TELUK KEMUNING","KEMUNING BAY"
en,"TELUK ARU","ARU BAY"
en,"TANJUNG LALAK SELATAN","SOUTH TANJUNG LALAK"
en,"TANJUNG LALAK UTARA","NORTH TANJUNG LALAK"
en,OKA-OKA,OKA-OKA
en,"TANJUNG PENGHARAPAN","TANJUNG PENGHARAPAN"
en,"BATU TUNAU","BATU TUNAU"
en,SEJAKAH,SEJAKAH
en,BEKAMBIT,BEKAMBIT
en,"BEKAMBIT ASRI","BEKAMBIT ASRI"
en,"LANGKANG BARU","LANGKANG BARU"
en,"KARANG SARI INDAH","KARANG SARI INDAH"
en,"LANGKANG LAMA","LANGKANG LAMA"
en,KULIPAK,KULIPAK
en,"TELUK GOSONG","GOSONG BAY"
en,SEKAPUNG,SEKAPUNG
en,KANIBUNGAN,KANIBUNGAN
en,MANDIN,MANDIN
en,BELAMBUS,BELAMBUS
en,SARAKAMAN,SARAKAMAN
en,"SUNGAI BALI","BALI RIVER"
en,MEGASARI,MEGASARI
en,STAGEN,STAGEN
en,"SUNGAI TAIB","TAIB RIVER"
en,SEMAYAP,SEMAYAP
en,DIRGAHAYU,DIRGAHAYU
en,"BAHARU SELATAN","SOUTH BAHARU"
en,"KOTABARU HULU","KOTABARU HULU"
en,RAMPA,RAMPA
en,SEBATUNG,SEBATUNG
en,"KOTABARU TENGAH","CENTRAL KOTABARU"
en,"KOTABARU HILIR","KOTABARU HILIR"
en,"HILIR MUARA","HILIR MUARA"
en,"BAHARU UTARA","NORTH BAHARU"
en,TIRAWAN,TIRAWAN
en,GEDAMBAAN,GEDAMBAAN
en,"SARANG TIUNG","SARANG TIUNG"
en,SIGAM,SIGAM
en,SEMISIR,SEMISIR
en,"SUNGAI PASIR","PASIR RIVER"
en,SALINO,SALINO
en,"MEKAR PURA","MEKAR PURA"
en,SELARU,SELARU
en,"SUNGUP KANAN","SUNGUP KANAN"
en,PANTAI,PANTAI
en,"TANJUNG PANGGA","TANJUNG PANGGA"
en,PEMBELANCANAN,PEMBELANCANAN
en,"BUMI ASIH","BUMI ASIH"
en,"SUNGAI NIPAH","NIPAH RIVER"
en,"PANTAI BARU","PANTAI BARU"
en,"SANGKING BARU","SANGKING BARU"
en,"SUNGAI KUPANG JAYA","KUPANG JAYA RIVER"
en,TARJUN,TARJUN
en,LANGADAI,LANGADAI
en,"PELAJU BARU","PELAJU BARU"
en,SERONGGA,SERONGGA
en,"PULAU PANCI","PANCI ISLAND"
en,SAHAPI,SAHAPI
en,MANGKIRANA,MANGKIRANA
en,"CANTUNG KIRI HILIR","CANTUNG KIRI HILIR"
en,"KARANG PAYAU","KARANG PAYAU"
en,"BANGKALAN MELAYU","BANGKALAN MELAYU"
en,"KARANG LIWAR","KARANG LIWAR"
en,"BANGKALAN DAYAK","BANGKALAN DAYAK"
en,"CANTUNG KIRI HULU","CANTUNG KIRI HULU"
en,LALAPIN,LALAPIN
en,HAMPANG,HAMPANG
en,"CANTUNG KANAN","CANTUNG KANAN"
en,LIMBUR,LIMBUR
en,"PERAMASAN 2X9","PERAMASAN 2X9"
en,"MUARA URIE","MUARA URIE"
en,"HULU SAMPANAHAN","HULU SAMPANAHAN"
en,LIMBUNGAN,LIMBUNGAN
en,"GENDANG TIMBURU","GENDANG TIMBURU"
en,"MANUNGGUL LAMA","MANUNGGUL LAMA"
en,"MANUNGGUL BARU","MANUNGGUL BARU"
en,"RANTAU BUDHA","RANTAU BUDHA"
en,"TEROMBONG SARI","TEROMBONG SARI"
en,"BULUH KUNING","BULUH KUNING"
en,"SUNGAI PUNGGAWA","PUNGGAWA RIVER"
en,"TANJUNG SELAYAR","TANJUNG SELAYAR"
en,SENAKIN,SENAKIN
en,"SENAKIN SEBERANG","SENAKIN SEBERANG"
en,SEBULI,SEBULI
en,SEMBILANG,SEMBILANG
en,"TAMIANG BAKUNG","TAMIANG BAKUNG"
en,"SANG SANG","SANG SANG"
en,GERONGGANG,GERONGGANG
en,"BATANG KULUR","BATANG KULUR"
en,BUNGKUKAN,BUNGKUKAN
en,SIAYUH,SIAYUH
en,"MAGALAU HILIR","MAGALAU HILIR"
en,"MAGALAU HULU","MAGALAU HULU"
en,"SUNGAI HANYAR","HANYAR RIVER"
en,PUDI,PUDI
en,MANGGA,MANGGA
en,"PUDI SEBERANG","PUDI SEBERANG"
en,SULANGKIT,SULANGKIT
en,WILAS,WILAS
en,SEKANDIS,SEKANDIS
en,SUKADANA,SUKADANA
en,"GUNUNG CALANG","GUNUNG CALANG"
en,TALUSI,TALUSI
en,SAKALIMAU,SAKALIMAU
en,MULYODADI,MULYODADI
en,"TANJUNG SAMALANTAKAN","TANJUNG SAMALANTAKAN"
en,"SAKA DOYAN","SAKA DOYAN"
en,RAMPACENGAL,RAMPACENGAL
en,SESULUNG,SESULUNG
en,"PONDOK LABU","PONDOK LABU"
en,SEPAPAH,SEPAPAH
en,"SUNGAI BETUNG","BETUNG RIVER"
en,"SAMPANAHAN HILIR","SAMPANAHAN HILIR"
en,SAMPANAHAN,SAMPANAHAN
en,"GUNUNG BATU BESAR","GUNUNG BATU BESAR"
en,BASUANG,BASUANG
en,PAPAAN,PAPAAN
en,"RAMPA MANUNGGUL","RAMPA MANUNGGUL"
en,BEPARA,BEPARA
en,BAKAU,BAKAU
en,KALIAN,KALIAN
en,BINTURUNG,BINTURUNG
en,TAMIANG,TAMIANG
en,"LINTANG JAYA","LINTANG JAYA"
en,"MULYO HARJO","MULYO HARJO"
en,"PAMUKAN INDAH","PAMUKAN INDAH"
en,BALAIMEA,BALAIMEA
en,"SEKAYU BARU","SEKAYU BARU"
en,SENGAYAM,SENGAYAM
en,"MAYANG SARI","MAYANG SARI"
en,MANGKA,MANGKA
en,"SUNGAI MUSANG","MUSANG RIVER"
en,BAKAMBAT,BAKAMBAT
en,"LABAT MUARA","LABAT MUARA"
en,PEMURUS,PEMURUS
en,BUNIPAH,BUNIPAH
en,"SIMPANG WARGA DALAM","SIMPANG WARGA DALAM"
en,"ALUH-ALUH BESAR","ALUH-ALUH BESAR"
en,"SIMPANG WARGA","SIMPANG WARGA"
en,"ALUH ALUH KECIL","ALUH ALUH KECIL"
en,"ALUH ALUH KECIL MUARA","ALUH ALUH KECIL MUARA"
en,PODOK,PODOK
en,TERAPU,TERAPU
en,"KUIN BESAR","KUIN BESAR"
en,"HANDIL BUJUR","HANDIL BUJUR"
en,"KUIN KECIL","KUIN KECIL"
en,"HAUR KUNING","HAUR KUNING"
en,"SELAT MAKMUR","MAKMUR STRAIT"
en,"TAMBAK PADI","TAMBAK PADI"
en,BABIRIK,BABIRIK
en,"JAMBU RAYA","JAMBU RAYA"
en,"HANDIL PURAI","HANDIL PURAI"
en,"MUARA HALAYUNG","MUARA HALAYUNG"
en,"JAMBU BURUNG","JAMBU BURUNG"
en,RUMPIANG,RUMPIANG
en,"KELADAN BARU","KELADAN BARU"
en,"GUNTUNG UJUNG","GUNTUNG UJUNG"
en,"GUNTUNG PAPUYU","GUNTUNG PAPUYU"
en,"TAMBAK SIRANG DARAT","TAMBAK SIRANG DARAT"
en,"TAMBAK SIRANG BARU","TAMBAK SIRANG BARU"
en,"TAMBAK SIRANG LAUT","TAMBAK SIRANG LAUT"
en,MALINTANG,MALINTANG
en,"MALINTANG BARU","MALINTANG BARU"
en,GAMBUT,GAMBUT
en,"GAMBUT BARAT","WEST GAMBUT"
en,"TATAH PEMANGKIH LAUT","TATAH PEMANGKIH LAUT"
en,"TATAH BELAYUNG BARU","TATAH BELAYUNG BARU"
en,"PASAR KEMIS","PASAR KEMIS"
en,"MEKAR RAYA","MEKAR RAYA"
en,"SUNGAI LAKUM","LAKUM RIVER"
en,"MANDAR SARI","MANDAR SARI"
en,"MANARAP BARU","MANARAP BARU"
en,"MANARAP TENGAH","CENTRAL MANARAP"
en,"MANARAP LAMA","MANARAP LAMA"
en,"KERTAK HANYAR II","KERTAK HANYAR II"
en,"KERTAK HANYAR I","KERTAK HANYAR I"
en,"TATAH BANGKAL","TATAH BANGKAL"
en,"TATAH BANGKALTENGAH","TATAH BANGKALTENGAH"
en,"LAYAP BARU","LAYAP BARU"
en,"TAMPANG AWANG","TAMPANG AWANG"
en,"TATAH PEMANGKIH DARAT","TATAH PEMANGKIH DARAT"
en,"PEMANGKIH BARU","PEMANGKIH BARU"
en,"JARUJU LAUT","JARUJU LAUT"
en,"TATAH JARUJU","TATAH JARUJU"
en,"TATAH PEMANGKIH TENGAH","CENTRAL TATAH PEMANGKIH"
en,"TAIBAH RAYA","TAIBAH RAYA"
en,"TATAH LAYAP","TATAH LAYAP"
en,"GUDANG HIRANG","GUDANG HIRANG"
en,"PEMATANG PANJANG","PEMATANG PANJANG"
en,"GUDANG TENGAH","CENTRAL GUDANG"
en,"ABUMBUN JAYA","ABUMBUN JAYA"
en,"SUNGAI TABUK KOTA","TABUK RIVER CITY"
en,"SUNGAI TABUK KERAMAT","TABUK KERAMAT RIVER"
en,PEMAKUAN,PEMAKUAN
en,"SUNGAI PINANG LAMA","PINANG LAMA RIVER"
en,"LOK BAINTAN","LOK BAINTAN"
en,"SUNGAI BAKUNG","BAKUNG RIVER"
en,"SUNGAI TANDIPAH","TANDIPAH RIVER"
en,"PAKU ALAM","PAKU ALAM"
en,"LOK BAINTAN DALAM","LOK BAINTAN DALAM"
en,"SUNGAI PINANG BARU","PINANG BARU RIVER"
en,PEMBANTANAN,PEMBANTANAN
en,LOKBUNTAR,LOKBUNTAR
en,PEJAMBUAN,PEJAMBUAN
en,"SUNGAI BANGKAL","BANGKAL RIVER"
en,"KELILING BENTENG ILIR","KELILING BENTENG ILIR"
en,"TAJAU LANDUNG","TAJAU LANDUNG"
en,"CINDAI ALUS","CINDAI ALUS"
en,"SUNGAI SIPAI","SIPAI RIVER"
en,"TANJUNG REMA DARAT","TANJUNG REMA DARAT"
en,"INDRA SARI","INDRA SARI"
en,"LABUAN TABU","LABUAN TABU"
en,BINCAU,BINCAU
en,"TAMBAK BARU","TAMBAK BARU"
en,"BINCAU MUARA","BINCAU MUARA"
en,"TUNGGUL IRANG","TUNGGUL IRANG"
en,"TUNGGUL IRANG ULU","TUNGGUL IRANG ULU"
en,"TANJUNG REMA","TANJUNG REMA"
en,"JAWA LAUT","JAWA LAUT"
en,"TUNGGUL IRANG ILIR","TUNGGUL IRANG ILIR"
en,"MURUNG KERATON","MURUNG KERATON"
en,KERATON,KERATON
en,"PASAYANGAN UTARA","NORTH PASAYANGAN"
en,"PASAYANGAN SELATAN","SOUTH PASAYANGAN"
en,"PASAYANGAN BARAT","WEST PASAYANGAN"
en,PESAYANGAN,PESAYANGAN
en,"MURUNG KENANGA","MURUNG KENANGA"
en,"TAMBAK BARU ILIR","TAMBAK BARU ILIR"
en,"TAMBAK BARU ULU","TAMBAK BARU ULU"
en,TUNGKARAN,TUNGKARAN
en,SEKUMPUL,SEKUMPUL
en,"ANTASAN SENOR ILIR","ANTASAN SENOR ILIR"
en,"ANTASAN SENOR","ANTASAN SENOR"
en,"TAMBAK ANYAR ILIR","TAMBAK ANYAR ILIR"
en,"TAMBAK ANYAR","TAMBAK ANYAR"
en,"TAMBAK ANYAR ULU","TAMBAK ANYAR ULU"
en,"PEMATANG BARU","PEMATANG BARU"
en,"MELAYU ULU","MELAYU ULU"
en,"PEKAUMAN ULU","PEKAUMAN ULU"
en,"PEKAUMAN DALAM","PEKAUMAN DALAM"
en,"KERAMAT BARU","KERAMAT BARU"
en,"MELAYU TENGAH","CENTRAL MELAYU"
en,"MELAYU ILIR","MELAYU ILIR"
en,"DALAM PAGAR ULU","DALAM PAGAR ULU"
en,"AKAR BARU","AKAR BARU"
en,"AKAR BAGANTUNG ULU","AKAR BAGANTUNG ULU"
en,"DALAM PAGAR","DALAM PAGAR"
en,"SUNGAI KITANO","KITANO RIVER"
en,PENGGALAMAN,PENGGALAMAN
en,"SUNGAI BATANG","BATANG RIVER"
en,"TELOK SELONG ULU","TELOK SELONG ULU"
en,"TELOK SELONG","TELOK SELONG"
en,TANGKAS,TANGKAS
en,"SUNGAI BATANG ILIR","BATANG ILIR RIVER"
en,"SUNGAI RANGAS ULU","RANGAS ULU RIVER"
en,"SUNGAI RANGAS HAMBUKU","RANGAS HAMBUKU RIVER"
en,"SUNGAI RANGAS TENGAH","CENTRAL RANGAS RIVER"
en,"KELILING BENTENG ULU","KELILING BENTENG ULU"
en,"KELILING BENTENG TENGAH","CENTRAL KELILING BENTENG"
en,"ANTASAN SUTUN","ANTASAN SUTUN"
en,"PINGARAN ILIR","PINGARAN ILIR"
en,"PINGARAN ULU","PINGARAN ULU"
en,"BANUA ANYAR DANAU SALAK","BANUA ANYAR SALAK LAKE"
en,"ASTAMBUL SEBERANG","ASTAMBUL SEBERANG"
en,ASTAMBUL,ASTAMBUL
en,"DANAU SALAK","SALAK LAKE"
en,"PASAR JATI","PASAR JATI"
en,"SUNGAI ALAT","ALAT RIVER"
